"","CarbonTaxLevel","CarbonTaxRevenue","CarbonTaxDeltaCarbon","CarbonTaxDeltaDD"
"148",1.48,4.10041412924654,-13.1085049911772,-0.0129892918139449
"149",1.49,4.12798786074864,-13.1969408107682,-0.0130770051115838
"150",1.5,4.15555982627619,-13.2853748024567,-0.0131647177103934
"151",1.51,4.18313002588446,-13.3738069659718,-0.0132524296103919
"152",1.52,4.2106984596287,-13.462237301039,-0.0133401408116313
"153",1.53,4.23826512756418,-13.5506658073848,-0.013427851314139
"154",1.54,4.26583002974618,-13.6390924847351,-0.0135155611179649
"155",1.55,4.29339316623001,-13.727517332818,-0.0136032702231211
"156",1.56,4.32095453707095,-13.8159403513603,-0.0136909786296565
"157",1.57,4.34851414232434,-13.9043615400861,-0.0137786863376016
"158",1.58,4.37607198204549,-13.9927808987239,-0.013866393346976
"159",1.59,4.40362805628974,-14.0811984270007,-0.0139540996578429
"160",1.6,4.43118236511244,-14.1696141246419,-0.0140418052702105
"161",1.61,4.45873490856896,-14.2580279913741,-0.0141295101841355
"162",1.62,4.48628568671465,-14.3464400269255,-0.0142172143996297
"163",1.63,4.51383469960491,-14.4348502310205,-0.014304917916737
"164",1.64,4.54138194729511,-14.5232586033872,-0.0143926207354932
"165",1.65,4.56892742984068,-14.6116651437509,-0.0144803228559501
"166",1.66,4.59647114729701,-14.7000698518402,-0.0145680242781155
"167",1.67,4.62401309971954,-14.7884727273802,-0.0146557250020311
"168",1.68,4.6515532871637,-14.8768737700973,-0.0147434250277302
"169",1.69,4.67909170968494,-14.9652729797183,-0.0148311243552395
"170",1.7,4.70662836733871,-15.0536703559714,-0.0149188229846359
"171",1.71,4.73416326018049,-15.1420658985809,-0.0150065209158955
"172",1.72,4.76169638826575,-15.2304596072754,-0.0150942181490968
"173",1.73,4.78922775164998,-15.3188514817794,-0.0151819146842477
"174",1.74,4.81675735038869,-15.4072415218207,-0.0152696105214014
"175",1.75,4.84428518453739,-15.4956297271265,-0.0153573056605762
"176",1.76,4.8718112541516,-15.584016097422,-0.0154450001018094
"177",1.77,4.89933555928685,-15.6724006324356,-0.0155326938451555
"178",1.78,4.92685809999869,-15.7607833318921,-0.0156203868906247
"179",1.79,4.95437887634268,-15.8491641955187,-0.015708079238264
"180",1.8,4.98189788837438,-15.9375432230436,-0.0157957708881045
"181",1.81,5.00941513614937,-16.0259204141895,-0.0158834618401844
"182",1.82,5.03693061972324,-16.1142957686876,-0.0159711520945383
"183",1.83,5.0644443391516,-16.202669286261,-0.0160588416511874
"184",1.84,5.09195629449004,-16.2910409666387,-0.0161465305101844
"185",1.85,5.11946648579419,-16.379410809547,-0.0162342186715679
"186",1.86,5.14697491311969,-16.4677788147097,-0.0163219061353474
"187",1.87,5.17448157652218,-16.5561449818572,-0.0164095929015863
"188",1.88,5.20198647605731,-16.6445093107139,-0.0164972789702969
"189",1.89,5.22948961178074,-16.7328718010073,-0.0165849643415268
"190",1.9,5.25699098374817,-16.8212324524633,-0.0166726490153001
"191",1.91,5.28449059201526,-16.9095912648102,-0.0167603329916667
"192",1.92,5.31198843663772,-16.9979482377716,-0.0168480162706509
"193",1.93,5.33948451767127,-17.086303371077,-0.0169356988523041
"194",1.94,5.36697883517161,-17.1746566644517,-0.0170233807366416
"195",1.95,5.39447138919448,-17.2630081176231,-0.0171110619236958
"196",1.96,5.42196217979562,-17.351357730316,-0.0171987424135114
"197",1.97,5.44945120703079,-17.4397055022596,-0.0172864222061167
"198",1.98,5.47693847095575,-17.5280514331784,-0.0173741013015694
"199",1.99,5.50442397162627,-17.6163955227998,-0.0174617796998939
"200",2,5.53190770909814,-17.7047377708509,-0.0175494574011009
"201",2.01,5.55938968342715,-17.7930781770579,-0.0176371344052559
"202",2.02,5.58686989466912,-17.881416741148,-0.0177248107123661
"203",2.03,5.61434834287986,-17.9697534628461,-0.0178124863225
"204",2.04,5.6418250281152,-18.0580883418812,-0.0179001612356668
"205",2.05,5.66929995043098,-18.1464213779775,-0.017987835451917
"206",2.06,5.69677310988305,-18.2347525708643,-0.0180755089712775
"207",2.07,5.72424450652728,-18.323081920266,-0.0181631817937916
"208",2.08,5.75171414041954,-18.4114094259116,-0.018250853919477
"209",2.09,5.7791820116157,-18.499735087525,-0.018338525348385
"210",2.1,5.80664812017168,-18.5880589048337,-0.0184261960805309
"211",2.11,5.83411246614337,-18.6763808775649,-0.0185138661159956
"212",2.12,5.86157504958669,-18.7647010054449,-0.0186015354547636
"213",2.13,5.88903587055756,-18.8530192882021,-0.0186892040968961
"214",2.14,5.91649492911193,-18.9413357255603,-0.0187768720424221
"215",2.15,5.94395222530575,-19.0296503172476,-0.0188645392913714
"216",2.16,5.97140775919497,-19.1179630629905,-0.0189522058438134
"217",2.17,5.99886153083557,-19.2062739625159,-0.0190398716997282
"218",2.18,6.02631354028353,-19.2945830155499,-0.0191275368591992
"219",2.19,6.05376378759484,-19.3828902218201,-0.0192152013222348
"220",2.2,6.08121227282551,-19.4711955810517,-0.0193028650888628
"221",2.21,6.10865899603155,-19.5594990929723,-0.019390528159149
"222",2.22,6.136103957269,-19.647800757308,-0.0194781905331142
"223",2.23,6.16354715659388,-19.7361005737872,-0.0195658522108029
"224",2.24,6.19098859406224,-19.8243985421343,-0.0196535131922256
"225",2.25,6.21842826973015,-19.9126946620778,-0.0197411734774483
"226",2.26,6.24586618365367,-20.0009889333417,-0.01982883306647
"227",2.27,6.27330233588888,-20.089281355656,-0.0199164919593627
"228",2.28,6.30073672649188,-20.1775719287449,-0.0200041501561412
"229",2.29,6.32816935551877,-20.2658606523368,-0.0200918076568572
"230",2.3,6.35560022302565,-20.3541475261572,-0.0201794644615333
"231",2.31,6.38302932906867,-20.4424325499339,-0.0202671205701939
"232",2.32,6.41045667370395,-20.5307157233916,-0.0203547759829087
"233",2.33,6.43788225698763,-20.6189970462591,-0.0204424306996879
"234",2.34,6.46530607897588,-20.7072765182613,-0.0205300847205733
"235",2.35,6.49272813972487,-20.7955541391254,-0.0206177380455971
"236",2.36,6.52014843929076,-20.8838299085802,-0.0207053906748135
"237",2.37,6.54756697772976,-20.9721038263493,-0.0207930426082311
"238",2.38,6.57498375509807,-21.0603758921608,-0.0208806938459016
"239",2.39,6.60239877145189,-21.148646105741,-0.0209683443878492
"240",2.4,6.62981202684745,-21.2369144668173,-0.021055994234131
"241",2.41,6.65722352134097,-21.3251809751171,-0.0211436433847633
"242",2.42,6.68463325498872,-21.4134456303645,-0.0212312918398071
"243",2.43,6.71204122784695,-21.5017084322875,-0.0213189395992552
"244",2.44,6.73944743997191,-21.5899693806132,-0.0214065866631852
"245",2.45,6.76685189141989,-21.6782284750688,-0.0214942330316026
"246",2.46,6.79425458224717,-21.7664857153792,-0.0215818787045674
"247",2.47,6.82165551251006,-21.8547411012716,-0.0216695236821001
"248",2.48,6.84905468226487,-21.9429946324744,-0.0217571679642508
"249",2.49,6.87645209156791,-22.0312463087123,-0.0218448115510359
"250",2.5,6.90384774047552,-22.1194961297136,-0.0219324544425112
"251",2.51,6.93124162904404,-22.2077440952043,-0.0220200966386958
"252",2.52,6.95863375732983,-22.29599020491,-0.0221077381396442
"253",2.53,6.98602412538924,-22.3842344585583,-0.0221953789453756
"254",2.54,7.01341273327867,-22.4724768558771,-0.0222830190559428
"255",2.55,7.04079958105449,-22.560717396592,-0.0223706584713664
"256",2.56,7.0681846687731,-22.6489560804285,-0.0224582971916749
"257",2.57,7.09556799649091,-22.7371929071154,-0.0225459352169282
"258",2.58,7.12294956426434,-22.8254278763786,-0.0226335725471573
"259",2.59,7.15032937214981,-22.9136609879453,-0.0227212091823966
"260",2.6,7.17770742020378,-23.0018922415408,-0.0228088451226839
"261",2.61,7.2050837084827,-23.0901216368923,-0.0228964803680219
"262",2.62,7.23245823704302,-23.1783491737282,-0.0229841149184893
"263",2.63,7.25983100594123,-23.2665748517731,-0.0230717487741178
"264",2.64,7.2872020152338,-23.3547986707542,-0.0231593819349344
"265",2.65,7.31457126497723,-23.4430206303999,-0.0232470144009745
"266",2.66,7.34193875522803,-23.531240730435,-0.0233346461722685
"267",2.67,7.36930448604272,-23.6194589705869,-0.0234222772488667
"268",2.68,7.39666845747782,-23.7076753505822,-0.0235099076307917
"269",2.69,7.42403066958989,-23.7958898701471,-0.0235975373181154
"270",2.7,7.45139112243546,-23.8841025290099,-0.0236851663108166
"271",2.71,7.4787498160711,-23.9723133268957,-0.0237727946089624
"272",2.72,7.50610675055337,-24.0605222635326,-0.0238604222125919
"273",2.73,7.53346192593888,-24.1487293386458,-0.0239480491217429
"274",2.74,7.5608153422842,-24.236934551964,-0.0240356753364498
"275",2.75,7.58816699964595,-24.3251379032128,-0.0241233008567334
"276",2.76,7.61551689808073,-24.4133393921181,-0.0242109256826545
"277",2.77,7.64286503764519,-24.5015390184078,-0.0242985498142378
"278",2.78,7.67021141839595,-24.5897367818086,-0.0243861732515193
"279",2.79,7.69755604038966,-24.6779326820477,-0.0244737959945433
"280",2.8,7.72489890368299,-24.7661267188506,-0.0245614180433186
"281",2.81,7.75224000833261,-24.8543188919448,-0.0246490393979386
"282",2.82,7.77957935439519,-24.942509201057,-0.0247366600583659
"283",2.83,7.80691694192744,-25.0306976459133,-0.0248242800246977
"284",2.84,7.83425277098605,-25.118884226241,-0.0249118992969503
"285",2.85,7.86158684162773,-25.2070689417674,-0.0249995178751653
"286",2.86,7.88891915390922,-25.2952517922191,-0.0250871357593535
"287",2.87,7.91624970788725,-25.3834327773223,-0.0251747529495794
"288",2.88,7.94357850361858,-25.4716118968029,-0.0252623694458793
"289",2.89,7.97090554115994,-25.5597891503899,-0.0253499852482691
"290",2.9,7.99823082056812,-25.6479645378086,-0.025437600356815
"291",2.91,8.0255543418999,-25.736138058787,-0.0255252147715145
"292",2.92,8.05287610521206,-25.8243097130489,-0.0256128284924629
"293",2.93,8.08019611056141,-25.9124795003246,-0.0257004415196329
"294",2.94,8.10751435800477,-26.0006474203398,-0.0257880538531143
"295",2.95,8.13483084759894,-26.0888134728197,-0.0258756654928977
"296",2.96,8.16214557940078,-26.176977657493,-0.0259632764390456
"297",2.97,8.18945855346713,-26.2651399740857,-0.0260508866916106
"298",2.98,8.21676976985483,-26.3533004223248,-0.0261384962505981
"299",2.99,8.24407922862077,-26.4414590019364,-0.0262261051160524
"300",3,8.27138692982182,-26.5296157126482,-0.0263137132880396
"301",3.01,8.29869287351486,-26.6177705541865,-0.0264013207665601
"302",3.02,8.3259970597568,-26.7059235262792,-0.0264889275516607
"303",3.03,8.35329948860455,-26.7940746286508,-0.0265765336433679
"304",3.04,8.38060016011502,-26.8822238610304,-0.0266641390417637
"305",3.05,8.40789907434517,-26.9703712231421,-0.0267517437468414
"306",3.06,8.43519623135192,-27.0585167147174,-0.0268393477586594
"307",3.07,8.46249163119224,-27.1466603354781,-0.0269269510772327
"308",3.08,8.48978527392308,-27.2348020851533,-0.0270145537026073
"309",3.09,8.51707715960143,-27.3229419634693,-0.0271021556348602
"310",3.1,8.54436728828427,-27.4110799701535,-0.0271897568739722
"311",3.11,8.57165566002861,-27.499216104932,-0.0272773574199959
"312",3.12,8.59894227489145,-27.5873503675327,-0.0273649572729796
"313",3.13,8.62622713292981,-27.6754827576812,-0.0274525564329715
"314",3.14,8.65351023420072,-27.7636132751048,-0.027540154899967
"315",3.15,8.68079157876122,-27.8517419195315,-0.0276277526740402
"316",3.16,8.70807116666838,-27.9398686906855,-0.0277153497552558
"317",3.17,8.73534899797925,-28.0279935882953,-0.0278029461435512
"318",3.18,8.7626250727509,-28.1161166120882,-0.0278905418390639
"319",3.19,8.78989939104043,-28.2042377617908,-0.0279781368417789
"320",3.2,8.81717195290493,-28.2923570371283,-0.0280657311517602
"321",3.21,8.84444275840151,-28.3804744378292,-0.0281533247690419
"322",3.22,8.87171180758728,-28.4685899636201,-0.0282409176936569
"323",3.23,8.89897910051939,-28.5567036142271,-0.028328509925597
"324",3.24,8.92624463725496,-28.6448153893776,-0.0284161014649705
"325",3.25,8.95350841785115,-28.7329252887983,-0.0285036923117835
"326",3.26,8.98077044236511,-28.8210333122159,-0.0285912824660856
"327",3.27,9.00803071085403,-28.9091394593588,-0.0286788719278937
"328",3.28,9.0352892233751,-28.9972437299514,-0.028766460697266
"329",3.29,9.06254597998549,-29.0853461237221,-0.0288540487742267
"330",3.3,9.08980098074242,-29.1734466403972,-0.0289416361588124
"331",3.31,9.11705422570312,-29.2615452797034,-0.0290292228510556
"332",3.32,9.14430571492479,-29.349642041368,-0.0291168088510195
"333",3.33,9.17155544846469,-29.4377369251176,-0.029204394158708
"334",3.34,9.19880342638006,-29.5258299306792,-0.0292919787742126
"335",3.35,9.22604964872817,-29.61392105778,-0.029379562697505
"336",3.36,9.25329411556628,-29.7020103061465,-0.029467145928665
"337",3.37,9.28053682695168,-29.7900976755037,-0.0295547284677221
"338",3.38,9.30777778294166,-29.8781831655827,-0.0296423103146855
"339",3.39,9.33501698359352,-29.9662667761087,-0.0297298914696549
"340",3.4,9.36225442896459,-30.0543485068046,-0.029817471932601
"341",3.41,9.38949011911218,-30.1424283574025,-0.0299050517036265
"342",3.42,9.41672405409364,-30.2305063276276,-0.0299926307827119
"343",3.43,9.44395623396631,-30.3185824172066,-0.0300802091699089
"344",3.44,9.47118665878755,-30.406656625865,-0.0301677868652783
"345",3.45,9.49841532861473,-30.4947289533321,-0.0302553638688504
"346",3.46,9.52564224350523,-30.5827993993344,-0.0303429401806447
"347",3.47,9.55286740351644,-30.6708679635966,-0.0304305158007002
"348",3.48,9.58009080870577,-30.7589346458471,-0.0305180907291043
"349",3.49,9.60731245913063,-30.8469994458137,-0.0306056649658386
"350",3.5,9.63453235484844,-30.9350623632232,-0.0306932385109548
"351",3.51,9.66175049591664,-31.0231233978002,-0.0307808113644697
"352",3.52,9.68896688239268,-31.1111825492735,-0.030868383526483
"353",3.53,9.71618151433401,-31.1992398173686,-0.0309559549969752
"354",3.54,9.74339439179809,-31.2872952018154,-0.0310435257760143
"355",3.55,9.77060551484242,-31.3753487023363,-0.0311310958636259
"356",3.56,9.79781488352448,-31.4634003186632,-0.0312186652598548
"357",3.57,9.82502249790175,-31.5514500505215,-0.0313062339647486
"358",3.58,9.85222835803178,-31.6394978976342,-0.0313938019783119
"359",3.59,9.87943246397208,-31.7275438597302,-0.0314813693006278
"360",3.6,9.90663481578016,-31.815587936541,-0.0315689359317152
"361",3.61,9.9338354135136,-31.9036301277881,-0.0316565018715867
"362",3.62,9.96103425722992,-31.9916704332013,-0.0317440671202932
"363",3.63,9.98823134698671,-32.0797088525056,-0.0318316316778956
"364",3.64,10.0154266828415,-32.1677453854298,-0.0319191955444322
"365",3.65,10.042620264852,-32.2557800316985,-0.0320067587199063
"366",3.66,10.0698120930757,-32.3438127910415,-0.0320943212043707
"367",3.67,10.0970021675702,-32.4318436631832,-0.0321818829978839
"368",3.68,10.1241904883932,-32.5198726478513,-0.0322694441004856
"369",3.69,10.1513770556023,-32.6078997447757,-0.0323570045122148
"370",3.7,10.1785618692551,-32.6959249536777,-0.0324445642330501
"371",3.71,10.2057449294093,-32.7839482742882,-0.032532123263075
"372",3.72,10.2329262361225,-32.871969706332,-0.0326196816023163
"373",3.73,10.2601057894525,-32.9599892495388,-0.0327072392508646
"374",3.74,10.2872835894569,-33.0480069036343,-0.032794796208686
"375",3.75,10.3144596361934,-33.1360226683463,-0.0328823524758966
"376",3.76,10.3416339297197,-33.2240365433983,-0.0329699080524593
"377",3.77,10.3688064700936,-33.3120485285199,-0.0330574629384421
"378",3.78,10.3959772573727,-33.400058623439,-0.0331450171338702
"379",3.79,10.4231462916148,-33.4880668278794,-0.0332325706387948
"380",3.8,10.4503135728777,-33.5760731415728,-0.0333201234532385
"381",3.81,10.4774791012191,-33.6640775642424,-0.0334076755773234
"382",3.82,10.5046428766968,-33.7520800956143,-0.0334952270109237
"383",3.83,10.5318048993686,-33.840080735418,-0.0335827777542542
"384",3.84,10.5589651692923,-33.928079483382,-0.0336703278072578
"385",3.85,10.5861236865257,-34.0160763392296,-0.0337578771699739
"386",3.86,10.6132804511265,-34.1040713026896,-0.0338454258424512
"387",3.87,10.6404354631527,-34.192064373489,-0.0339329738247642
"388",3.88,10.667588722662,-34.2800555513548,-0.0340205211168975
"389",3.89,10.6947402297124,-34.368044836014,-0.0341080677189174
"390",3.9,10.7218899843616,-34.4560322271937,-0.0341956136308598
"391",3.91,10.7490379866676,-34.5440177246194,-0.0342831588528073
"392",3.92,10.7761842366883,-34.6320013280193,-0.0343707033846742
"393",3.93,10.8033287344814,-34.7199830371212,-0.0344582472266149
"394",3.94,10.830471480105,-34.8079628516492,-0.0345457903786311
"395",3.95,10.8576124736169,-34.8959407713353,-0.0346333328408006
"396",3.96,10.8847517150751,-34.9839167959022,-0.0347208746131019
"397",3.97,10.9118892045375,-35.0718909250793,-0.0348084156955659
"398",3.98,10.9390249420621,-35.1598631585905,-0.0348959560883085
"399",3.99,10.9661589277068,-35.2478334961656,-0.0349834957913048
"400",4,10.9932911615296,-35.335801937532,-0.0350710348045984
"401",4.01,11.0204216435884,-35.4237684824174,-0.0351585731282359
"402",4.02,11.0475503739413,-35.5117331305464,-0.0352461107622887
"403",4.03,11.0746773526463,-35.5996958816435,-0.0353336477067605
"404",4.04,11.1018025797613,-35.6876567354436,-0.0354211839617198
"405",4.05,11.1289260553444,-35.7756156916661,-0.0355087195271313
"406",4.06,11.1560477794537,-35.8635727500444,-0.0355962544031195
"407",4.07,11.1831677521472,-35.9515279102984,-0.0356837885896644
"408",4.08,11.2102859734828,-36.0394811721635,-0.0357713220868895
"409",4.09,11.2374024435189,-36.1274325353575,-0.0358588548947741
"410",4.1,11.2645171623132,-36.2153819996162,-0.0359463870133245
"411",4.11,11.2916301299241,-36.3033295646601,-0.0360339184426401
"412",4.12,11.3187413464096,-36.3912752302202,-0.0361214491826714
"413",4.13,11.3458508118277,-36.4792189960255,-0.0362089792335707
"414",4.14,11.3729585262366,-36.5671608617933,-0.0362965085953204
"415",4.15,11.4000644896945,-36.6551008272626,-0.0363840372680168
"416",4.16,11.4271687022595,-36.7430388921519,-0.0364715652515888
"417",4.17,11.4542711639897,-36.8309750561922,-0.0365590925461479
"418",4.18,11.4813718749434,-36.9189093191117,-0.036646619151752
"419",4.19,11.5084708351786,-37.0068416806385,-0.0367341450683944
"420",4.2,11.5355680447536,-37.0947721404886,-0.0368216702960804
"421",4.21,11.5626635037266,-37.1827006984024,-0.0369091948349699
"422",4.22,11.5897572121558,-37.2706273541007,-0.0369967186850416
"423",4.23,11.6168491700993,-37.3585521073122,-0.0370842418462723
"424",4.24,11.6439393776155,-37.4464749577661,-0.037171764318764
"425",4.25,11.6710278347626,-37.5343959051822,-0.0372592861025834
"426",4.26,11.6981145415989,-37.6223149492975,-0.0373468071976987
"427",4.27,11.7251994981825,-37.7102320898307,-0.0374343276041218
"428",4.28,11.7522827045718,-37.7981473265139,-0.0375218473220906
"429",4.29,11.779364160825,-37.8860606590757,-0.0376093663514269
"430",4.3,11.8064438670005,-37.9739720872341,-0.0376968846922987
"431",4.31,11.8335218231566,-38.0618816107242,-0.0377844023446557
"432",4.32,11.8605980293516,-38.1497892292732,-0.0378719193085372
"433",4.33,11.8876724856438,-38.2376949426008,-0.0379594355840928
"434",4.34,11.9147451920915,-38.3255987504439,-0.0380469511712803
"435",4.35,11.9418161487532,-38.4135006525263,-0.0381344660702072
"436",4.36,11.9688853556871,-38.5014006485722,-0.0382219802808158
"437",4.37,11.9959528129516,-38.5892987383111,-0.0383094938031525
"438",4.38,12.0230185206052,-38.6771949214709,-0.0383970066373348
"439",4.39,12.0500824787062,-38.7650891977786,-0.0384845187833044
"440",4.4,12.077144687313,-38.8529815669556,-0.0385720302412559
"441",4.41,12.1042051464841,-38.9408720287371,-0.0386595410111313
"442",4.42,12.1312638562779,-39.028760582848,-0.0387470510929103
"443",4.43,12.1583208167527,-39.1166472290079,-0.0388345604866801
"444",4.44,12.1853760279672,-39.2045319669543,-0.0389220691925169
"445",4.45,12.2124294899796,-39.292414796415,-0.0390095772104767
"446",4.46,12.2394812028486,-39.380295717106,-0.0390970845405012
"447",4.47,12.2665311666324,-39.4681747287687,-0.0391845911827362
"448",4.48,12.2935793813899,-39.5560518311123,-0.0392720971371631
"449",4.49,12.3206258471792,-39.6439270238778,-0.0393596024038546
"450",4.5,12.3476705640591,-39.7318003067961,-0.0394471069827982
"451",4.51,12.3747135320879,-39.8196716795836,-0.0395346108741036
"452",4.52,12.4017547513243,-39.9075411419716,-0.0396221140776929
"453",4.53,12.4287942218269,-39.9954086936817,-0.0397096165937619
"454",4.54,12.455831943654,-40.0832743344479,-0.0397971184222169
"455",4.55,12.4828679168644,-40.1711380639986,-0.0398846195631824
"456",4.56,12.5099021415166,-40.25899988206,-0.0399721200166724
"457",4.57,12.5369346176693,-40.346859788354,-0.0400596197826787
"458",4.58,12.5639653453809,-40.4347177826105,-0.0401471188613362
"459",4.59,12.5909943247101,-40.5225738645643,-0.0402346172526658
"460",4.6,12.6180215557156,-40.6104280339269,-0.0403221149565802
"461",4.61,12.6450470384559,-40.6982802904361,-0.0404096119733658
"462",4.62,12.6720707729898,-40.7861306338223,-0.0404971083028504
"463",4.63,12.6990927593758,-40.8739790638026,-0.0405846039450911
"464",4.64,12.7261129976727,-40.9618255801141,-0.0406720989001735
"465",4.65,12.7531314879391,-41.0496701824783,-0.0407595931681786
"466",4.66,12.7801482302337,-41.1375128706203,-0.0408470867491357
"467",4.67,12.8071632246153,-41.2253536442741,-0.0409345796430323
"468",4.68,12.8341764711424,-41.3131925031643,-0.0410220718499677
"469",4.69,12.8611879698739,-41.4010294470131,-0.0411095633699306
"470",4.7,12.8881977208685,-41.4888644755524,-0.0411970542029628
"471",4.71,12.9152057241849,-41.5766975885137,-0.0412845443491217
"472",4.72,12.9422119798819,-41.6645287856153,-0.0413720338084041
"473",4.73,12.9692164880183,-41.7523580665882,-0.0414595225809067
"474",4.74,12.9962192486527,-41.8401854311592,-0.0415470106667164
"475",4.75,13.0232202618441,-41.9280108790657,-0.0416344980658943
"476",4.76,13.0502195276512,-42.0158344100112,-0.0417219847782855
"477",4.77,13.0772170461327,-42.103656023751,-0.0418094708040109
"478",4.78,13.1042128173477,-42.1914757199903,-0.0418969561431442
"479",4.79,13.1312068413548,-42.2792934984669,-0.0419844407957594
"480",4.8,13.1581991182128,-42.3671093589109,-0.0420719247618726
"481",4.81,13.1851896479808,-42.4549233010422,-0.0421594080416249
"482",4.82,13.2121784307175,-42.5427353245887,-0.042246890634809
"483",4.83,13.2391654664818,-42.6305454292817,-0.0423343725416708
"484",4.84,13.2661507553326,-42.7183536148416,-0.0424218537620882
"485",4.85,13.2931342973287,-42.8061598810098,-0.0425093342962814
"486",4.86,13.3201160925292,-42.8939642274973,-0.0425968141441578
"487",4.87,13.3470961409928,-42.9817666540435,-0.0426842933058767
"488",4.88,13.3740744427786,-43.0695671603676,-0.0427717717813333
"489",4.89,13.4010509979455,-43.157365746202,-0.0428592495707516
"490",4.9,13.4280258065524,-43.2451624112653,-0.0429467266739607
"491",4.91,13.4549988686583,-43.3329571553007,-0.0430342030911825
"492",4.92,13.4819701843221,-43.4207499780238,-0.0431216788223031
"493",4.93,13.5089397536029,-43.5085408791685,-0.0432091538674779
"494",4.94,13.5359075765597,-43.5963298584511,-0.0432966282268451
"495",4.95,13.5628736532513,-43.6841169156115,-0.0433841019000936
"496",4.96,13.589837983737,-43.7719020503647,-0.0434715748876611
"497",4.97,13.6168005680756,-43.8596852624504,-0.0435590471892831
"498",4.98,13.6437614063263,-43.9474665515901,-0.0436465188052654
"499",4.99,13.670720498548,-44.0352459175103,-0.0437339897353656
"500",5,13.6976778447999,-44.1230233599401,-0.0438214599797737
"501",5.01,13.724633445141,-44.2107988786048,-0.0439089295385768
"502",5.02,13.7515872996303,-44.2985724732401,-0.0439963984117553
"503",5.03,13.7785394083271,-44.3863441435568,-0.0440838665994108
"504",5.04,13.8054897712903,-44.4741138892977,-0.0441713341015012
"505",5.05,13.8324383885792,-44.561881710178,-0.044258800918082
"506",5.06,13.8593852602527,-44.6496476059484,-0.0443462670492168
"507",5.07,13.8863303863701,-44.7374115763027,-0.0444337324949534
"508",5.08,13.9132737669906,-44.8251736209898,-0.0445211972554028
"509",5.09,13.9402154021731,-44.9129337397374,-0.0446086613305917
"510",5.1,13.967155291977,-45.0006919322628,-0.0446961247201888
"511",5.11,13.9940934364615,-45.0884481982963,-0.0447835874246967
"512",5.12,14.0210298356856,-45.1762025375747,-0.0448710494440476
"513",5.13,14.0479644897087,-45.2639549498081,-0.0449585107781007
"514",5.14,14.0748973985898,-45.3517054347486,-0.045045971427131
"515",5.15,14.1018285623883,-45.4394539920975,-0.0451334313911171
"516",5.16,14.1287579811633,-45.5272006216007,-0.0452208906701105
"517",5.17,14.1556856549742,-45.6149453229727,-0.0453083492640176
"518",5.18,14.1826115838802,-45.7026880959449,-0.04539580717297
"519",5.19,14.2095357679405,-45.7904289402537,-0.0454832643970546
"520",5.2,14.2364582072144,-45.8781678556138,-0.0455707209361541
"521",5.21,14.2633789017612,-45.9659048417651,-0.0456581767905233
"522",5.22,14.2902978516402,-46.0536398984233,-0.0457456319601191
"523",5.23,14.3172150569107,-46.141373025324,-0.0458330864448057
"524",5.24,14.3441305176321,-46.2291042221858,-0.0459205402450023
"525",5.25,14.3710442338637,-46.3168334887469,-0.0460079933604139
"526",5.26,14.3979562056647,-46.4045608247307,-0.0460954457913494
"527",5.27,14.4248664330946,-46.4922862298599,-0.0461828975374943
"528",5.28,14.4517749162128,-46.5800097038676,-0.0462703485991337
"529",5.29,14.4786816550785,-46.6677312464781,-0.0463577989761979
"530",5.3,14.5055866497513,-46.755450857413,-0.0464452486689583
"531",5.31,14.5324899002904,-46.8431685364243,-0.0465326976772848
"532",5.32,14.5593914067553,-46.930884283204,-0.0466201460011929
"533",5.33,14.5862911692055,-47.0185980975042,-0.0467075936407575
"534",5.34,14.6131891877002,-47.1063099790498,-0.0467950405960889
"535",5.35,14.6400854622991,-47.1940199275608,-0.0468824868671268
"536",5.36,14.6669799930616,-47.2817279427651,-0.0469699324538773
"537",5.37,14.6938727800469,-47.3694340244066,-0.0470573773565637
"538",5.38,14.7207638233148,-47.4571381721881,-0.0471448215751352
"539",5.39,14.7476531229246,-47.5448403858594,-0.04723226510969
"540",5.4,14.7745406789359,-47.6325406651206,-0.0473197079601424
"541",5.41,14.8014264914081,-47.7202390097275,-0.0474071501264102
"542",5.42,14.8283105604009,-47.8079354193869,-0.0474945916088846
"543",5.43,14.8551928859736,-47.8956298938425,-0.0475820324074344
"544",5.44,14.8820734681858,-47.9833224328169,-0.0476694725220777
"545",5.45,14.9089523070972,-48.0710130360279,-0.0477569119528247
"546",5.46,14.9358294027672,-48.1587017032168,-0.0478443506999355
"547",5.47,14.9627047552554,-48.2463884341042,-0.0479317887631018
"548",5.48,14.9895783646215,-48.3340732284103,-0.0480192261427259
"549",5.49,15.0164502309249,-48.4217560858813,-0.0481066628386329
"550",5.5,15.0433203542253,-48.5094370062212,-0.0481940988507744
"551",5.51,15.0701887345823,-48.5971159891871,-0.048281534179746
"552",5.52,15.0970553720557,-48.6847930344754,-0.0483689688246067
"553",5.53,15.1239202667048,-48.7724681418417,-0.0484564027863398
"554",5.54,15.1507834185895,-48.8601413109818,-0.0485438360645656
"555",5.55,15.1776448277694,-48.9478125416578,-0.0486312686593127
"556",5.56,15.2045044943041,-49.035481833573,-0.0487187005706702
"557",5.57,15.2313624182534,-49.1231491864613,-0.0488061317987134
"558",5.58,15.2582185996769,-49.2108146000526,-0.0488935623435367
"559",5.59,15.2850730386343,-49.2984780740774,-0.0489809922050247
